holding_id,portfolio_id,ticker,quantity,purchase_price,current_value
H036317,P948788,VTI,705.31,156.08,194143.49
H036318,P948788,MSFT,475.96,50.71,91171.23
H036319,P948788,TSLA,229.31,240.57,45219.18
H036320,P948788,GOOGL,670.28,385.09,88273.49
H036321,P638919,AAPL,14.32,112.19,778.02
H036322,P638919,GOOGL,846.62,259.33,280654.48
H036323,P638919,VTI,115.33,302.15,35448.69
H036324,P638919,GOOGL,677.69,388.85,318798.13
H036325,P638919,SPY,262.74,56.29,108349.55
H036326,P638919,IVV,92.48,52.18,19557.48
H036327,P638919,SPY,788.39,73.32,347161.9
H036328,P691049,GOOGL,493.32,234.16,34020.29
H036329,P691049,AAPL,188.17,295.64,64222.79
H036330,P691049,VTI,902.71,348.79,374646.85
H036331,P691049,AAPL,688.44,215.12,179820.38
H036332,P691049,AAPL,698.69,329.52,162615.49
H036333,P691049,VTI,94.98,326.34,20090.36
H036334,P691049,TSLA,150.8,344.0,69598.85
H036335,P691049,MSFT,46.54,206.21,21274.69
H036336,P691049,VTI,354.84,493.04,142314.96
H036337,P587026,MSFT,383.17,329.09,87370.79
H036338,P587026,AAPL,135.16,357.54,12938.65
H036339,P587026,AMZN,943.34,401.6,277122.74
H036340,P587026,AMZN,660.46,490.15,252683.09
H036341,P587026,MSFT,764.22,340.58,55709.01
H036342,P587026,VTI,662.06,412.14,294891.32
H036343,P587026,VTI,43.14,168.35,8549.37
H036344,P587026,AAPL,754.06,317.48,56370.83
H036345,P587026,AMZN,838.75,186.22,380702.96
H036346,P534687,VTI,727.31,180.08,325934.27
H036347,P534687,SPY,320.73,331.64,134865.3
H036348,P534687,MSFT,844.72,333.03,356313.38
H036349,P534687,MSFT,29.56,257.68,2799.74
H036350,P534687,MSFT,71.2,149.23,5287.64
H036351,P530412,SPY,573.53,283.56,248549.83
H036352,P530412,AAPL,345.2,297.21,118903.06
H036353,P530412,AMZN,550.18,429.86,105519.51
H036354,P530412,TSLA,120.71,477.75,41148.68
H036355,P870430,IVV,705.37,254.76,116810.7
H036356,P870430,VTI,675.05,109.21,282180.42
H036357,P870430,MSFT,599.23,245.92,177859.23
H036358,P870430,TSLA,73.62,108.65,11729.82
H036359,P870430,TSLA,207.64,464.69,47310.52
H036360,P870430,MSFT,84.23,111.55,5374.9
H036361,P870430,TSLA,398.84,186.56,68852.5
H036362,P870430,AMZN,774.47,66.28,304827.82
H036363,P330736,AMZN,709.82,275.05,192110.94
H036364,P330736,IVV,634.81,352.41,113055.17
H036365,P330736,SPY,772.13,193.12,154496.37
H036366,P330736,VTI,277.46,386.78,111763.79
H036367,P330736,GOOGL,597.77,84.39,252562.66
H036368,P330736,IVV,463.48,478.32,180041.97
H036369,P330736,AAPL,345.85,185.26,38354.66
H036370,P330736,IVV,183.34,152.22,56695.68
H036371,P100205,MSFT,518.64,88.78,199450.52
H036372,P100205,IVV,61.75,293.45,18415.4
H036373,P100205,GOOGL,133.81,420.31,31153.66
H036374,P100205,VTI,176.45,221.5,42650.37
H036375,P100205,IVV,251.96,87.05,94151.94
H036376,P100205,IVV,168.16,130.05,49259.49
H036377,P455422,MSFT,819.64,180.32,101882.63
H036378,P455422,MSFT,686.8,225.79,256850.78
H036379,P455422,SPY,97.36,431.37,38428.27
H036380,P455422,VTI,524.45,107.68,27613.46
H036381,P455422,SPY,728.82,92.75,219993.36
H036382,P455422,GOOGL,425.84,274.16,202174.74
H036383,P455422,IVV,416.98,86.55,61854.44
H036384,P455422,VTI,987.35,172.94,327490.45
H036385,P690958,VTI,460.23,226.65,168120.08
H036386,P690958,MSFT,653.24,292.6,239767.06
H036387,P690958,GOOGL,503.13,259.03,50652.86
H036388,P690958,AAPL,47.53,314.77,2941.95
H036389,P690958,VTI,512.31,494.25,211326.11
H036390,P850948,AAPL,69.15,484.27,23154.66
H036391,P850948,AMZN,503.64,281.62,237980.35
H036392,P850948,GOOGL,19.57,225.48,7523.39
H036393,P850948,MSFT,324.97,208.8,82619.04
H036394,P850948,GOOGL,768.57,100.04,194152.57
H036395,P522676,MSFT,506.69,222.7,186904.28
H036396,P522676,AMZN,176.85,144.98,9310.07
H036397,P522676,GOOGL,133.23,353.06,21265.62
H036398,P522676,GOOGL,615.26,436.44,283955.91
H036399,P522676,AMZN,644.16,188.14,98011.1
H036400,P522676,AAPL,288.46,457.44,79274.44
H036401,P522676,AMZN,468.32,203.63,54634.22
H036402,P811134,GOOGL,943.85,495.55,413348.96
H036403,P811134,IVV,506.67,380.47,103025.83
H036404,P811134,AAPL,787.64,271.89,43418.41
H036405,P811134,GOOGL,318.08,356.16,151619.33
H036406,P811134,VTI,963.8,490.09,418155.63
H036407,P811134,AAPL,876.16,301.95,262980.23
H036408,P811134,AMZN,391.38,353.06,114497.03
H036409,P811134,VTI,634.13,203.84,75303.98
H036410,P943102,TSLA,461.58,284.22,50535.05
H036411,P943102,SPY,590.87,317.5,139785.81
H036412,P943102,MSFT,931.2,218.6,231977.15
H036413,P943102,AAPL,56.76,371.27,9783.63
H036414,P943102,AAPL,106.55,493.87,35842.67
H036415,P943102,MSFT,42.38,56.51,3780.32
H036416,P943102,VTI,101.96,314.76,20908.1
H036417,P943102,MSFT,707.83,252.69,109859.55
H036418,P943102,GOOGL,107.47,367.85,22897.35
H036419,P737306,TSLA,697.49,326.67,326935.53
H036420,P737306,GOOGL,621.18,425.08,179155.16
H036421,P737306,AAPL,169.36,419.9,54560.51
H036422,P291859,TSLA,517.53,420.76,91703.38
H036423,P291859,VTI,371.37,351.18,122995.71
H036424,P291859,MSFT,487.58,242.91,221920.87
H036425,P291859,MSFT,117.33,346.75,56107.01
H036426,P291859,MSFT,225.43,207.11,70703.23
H036427,P291859,VTI,114.47,230.69,16587.15
H036428,P103903,IVV,811.63,212.56,264137.04
H036429,P103903,TSLA,495.34,309.9,39652.07
H036430,P103903,IVV,729.25,328.4,302729.24
H036431,P103903,GOOGL,89.07,366.13,30156.31
H036432,P103903,VTI,62.11,200.02,16021.87
H036433,P103903,AMZN,99.13,363.1,19122.36
H036434,P103903,GOOGL,322.15,486.57,44778.72
H036435,P103903,GOOGL,333.63,333.95,152295.86
H036436,P146189,MSFT,357.09,117.91,131674.17
H036437,P146189,IVV,190.6,431.61,53037.7
H036438,P146189,TSLA,479.66,404.22,73606.44
H036439,P146189,MSFT,606.9,319.62,79610.09
H036440,P146189,GOOGL,470.13,180.72,139624.18
H036441,P146189,VTI,89.0,172.35,19023.19
H036442,P146189,IVV,876.65,282.06,83202.69
H036443,P146189,IVV,808.5,232.41,376349.76
H036444,P146189,AMZN,519.09,79.49,38924.17
H036445,P283941,IVV,279.09,123.04,89220.58
H036446,P283941,SPY,113.95,225.37,38864.9
H036447,P283941,SPY,622.07,358.87,51262.58
H036448,P283941,VTI,67.95,439.54,13564.97
H036449,P283941,SPY,958.92,142.44,463755.21
H036450,P283941,GOOGL,721.81,144.67,330620.62
H036451,P247061,IVV,395.15,224.51,131576.98
H036452,P247061,SPY,397.44,261.82,162864.05
H036453,P247061,VTI,669.9,160.51,97860.0
H036454,P977945,MSFT,995.16,310.19,109412.14
H036455,P977945,VTI,365.3,186.2,96726.35
H036456,P977945,GOOGL,846.64,62.12,411831.26
H036457,P241395,TSLA,409.36,439.73,54522.97
H036458,P241395,MSFT,104.87,233.88,36390.37
H036459,P241395,MSFT,891.83,429.78,233642.67
H036460,P241395,GOOGL,206.11,239.61,36511.38
H036461,P241395,VTI,604.54,143.84,33789.77
H036462,P241395,VTI,731.21,472.23,173359.42
H036463,P241395,MSFT,131.09,370.98,25917.46
H036464,P921888,SPY,800.4,186.2,378539.83
H036465,P921888,AMZN,485.83,88.75,99318.08
H036466,P921888,GOOGL,767.58,157.23,90311.39
H036467,P921888,TSLA,824.56,131.26,143791.94
H036468,P921888,AAPL,976.94,389.8,297183.0
H036469,P362899,IVV,417.62,462.8,76079.17
H036470,P362899,SPY,165.22,112.71,50510.73
H036471,P362899,IVV,889.43,382.8,239333.36
H036472,P362899,GOOGL,779.45,142.23,278660.81
H036473,P362899,TSLA,448.69,332.72,131796.43
H036474,P362899,AAPL,269.12,319.36,85394.91
H036475,P362899,IVV,478.8,494.47,49598.05
H036476,P362899,AMZN,649.58,475.81,133549.46
H036477,P362899,AAPL,788.06,456.11,365327.29
H036478,P629816,VTI,467.24,354.67,31539.7
H036479,P629816,IVV,409.87,318.95,63495.47
H036480,P629816,IVV,542.08,382.87,266519.73
H036481,P629816,TSLA,429.51,491.57,22365.83
H036482,P629816,AMZN,117.41,447.23,33774.59
H036483,P629816,GOOGL,492.35,459.9,81483.13
H036484,P629816,AMZN,245.81,183.29,116978.46
H036485,P629816,TSLA,951.51,495.45,330144.87
H036486,P629816,AAPL,843.58,490.91,178159.83
H036487,P918799,MSFT,818.89,294.84,257107.54
H036488,P918799,IVV,786.15,238.35,186039.57
H036489,P918799,GOOGL,157.86,128.9,56255.6
H036490,P918799,VTI,344.13,214.84,102214.72
H036491,P918799,GOOGL,931.37,111.72,420104.92
H036492,P918799,IVV,916.22,497.0,375641.06
H036493,P918799,VTI,410.36,288.85,129240.0
H036494,P918799,SPY,619.52,156.5,128381.9
H036495,P918799,AMZN,566.73,183.0,146055.47
H036496,P918799,SPY,854.52,482.76,130887.06
H036497,P292295,MSFT,441.56,384.75,68336.57
H036498,P292295,TSLA,967.99,350.65,317873.89
H036499,P292295,IVV,931.51,164.52,339951.08
H036500,P292295,AAPL,493.53,434.03,120653.13
H036501,P292295,AAPL,533.05,237.72,115740.33
H036502,P951440,VTI,170.15,321.8,47922.4
H036503,P951440,IVV,89.4,132.88,24522.37
H036504,P951440,VTI,770.26,123.82,41667.28
H036505,P951440,GOOGL,58.13,148.2,19689.71
H036506,P951440,TSLA,245.19,165.4,77608.04
H036507,P278227,AMZN,132.53,486.26,46804.19
H036508,P278227,SPY,177.28,67.25,44193.09
H036509,P278227,IVV,660.53,75.42,182056.39
H036510,P278227,MSFT,511.97,495.26,40766.52
H036511,P278227,AMZN,415.52,245.19,94816.93
H036512,P278227,IVV,656.55,228.93,319061.57
H036513,P278227,GOOGL,404.54,57.44,148219.96
H036514,P278227,TSLA,511.76,173.0,84630.36
H036515,P271723,MSFT,16.19,206.57,6691.98
H036516,P271723,VTI,689.13,496.04,151243.76
H036517,P271723,GOOGL,492.72,374.92,148325.64
H036518,P737249,AMZN,723.71,197.91,39547.6
H036519,P737249,GOOGL,587.78,143.32,198368.51
H036520,P737249,GOOGL,134.53,120.22,15522.49
H036521,P279379,AAPL,814.9,418.94,44759.39
H036522,P279379,MSFT,28.96,131.83,8936.53
H036523,P279379,AMZN,557.41,486.15,182558.97
H036524,P279379,SPY,277.32,271.54,128031.44
H036525,P279379,GOOGL,12.22,68.94,2816.88
H036526,P560345,TSLA,127.15,268.04,54640.39
H036527,P560345,SPY,194.85,80.5,74468.87
H036528,P560345,VTI,172.56,403.57,24637.68
H036529,P560345,MSFT,762.32,137.31,125809.91
H036530,P560345,IVV,538.43,291.36,242376.25
H036531,P560345,SPY,406.95,291.33,78796.35
H036532,P257589,SPY,574.6,499.66,273615.91
H036533,P257589,IVV,373.08,412.96,142502.84
H036534,P257589,VTI,177.91,394.18,29515.79
H036535,P677847,AAPL,360.47,228.83,152624.99
H036536,P677847,AMZN,784.42,378.12,191023.24
H036537,P677847,IVV,459.63,409.82,150665.76
H036538,P677847,VTI,611.92,472.05,143438.43
H036539,P677847,SPY,188.07,201.64,43839.88
H036540,P677847,IVV,474.63,279.55,209263.13
H036541,P677847,TSLA,78.42,260.95,33532.28
H036542,P719673,MSFT,964.0,333.49,178616.87
H036543,P719673,AMZN,941.39,205.93,64030.15
H036544,P719673,MSFT,303.04,342.19,110511.15
H036545,P719673,VTI,291.6,351.82,61934.93
H036546,P719673,GOOGL,385.65,348.62,50328.6
H036547,P769044,MSFT,300.78,291.11,72755.12
H036548,P769044,AMZN,509.83,246.65,48483.29
H036549,P769044,MSFT,249.39,112.13,86373.8
H036550,P769044,AMZN,399.56,159.76,41423.29
H036551,P267887,AMZN,986.56,180.59,436484.92
H036552,P267887,VTI,91.26,291.43,16041.76
H036553,P267887,AMZN,126.04,108.51,25030.0
H036554,P267887,IVV,878.24,344.19,192336.62
H036555,P267887,GOOGL,477.33,357.47,221352.53
H036556,P267887,TSLA,130.6,250.7,52843.51
H036557,P267887,MSFT,307.79,462.22,116636.53
H036558,P267887,AAPL,562.49,165.1,266278.06
H036559,P267887,GOOGL,934.96,316.78,158429.02
H036560,P267887,AMZN,755.57,184.49,186420.83
H036561,P205499,IVV,134.9,455.4,31172.37
H036562,P205499,MSFT,432.65,403.2,176821.75
H036563,P205499,VTI,32.74,477.65,16316.5
H036564,P205499,MSFT,651.4,195.28,36536.36
H036565,P205499,MSFT,460.17,419.26,157568.56
H036566,P205499,VTI,440.09,312.92,102619.68
H036567,P205499,AMZN,289.24,224.76,54068.16
H036568,P205499,AAPL,445.0,344.99,116455.97
H036569,P756585,MSFT,401.41,252.34,182730.56
H036570,P756585,MSFT,191.09,402.68,12378.29
H036571,P756585,AAPL,23.13,359.69,9660.79
H036572,P756585,SPY,297.33,119.98,65520.27
H036573,P756585,SPY,811.33,216.95,181022.95
H036574,P756585,GOOGL,675.86,74.19,336535.15
H036575,P756585,AAPL,815.07,416.07,181228.61
H036576,P911739,MSFT,281.68,394.09,136739.87
H036577,P911739,AMZN,536.02,165.42,46435.08
H036578,P911739,AMZN,592.54,448.24,286398.79
H036579,P911739,AAPL,514.34,131.5,121288.42
H036580,P911739,VTI,933.9,245.95,203533.49
H036581,P878035,SPY,984.8,127.78,212890.23
H036582,P878035,TSLA,690.0,310.43,321730.07
H036583,P878035,AAPL,861.45,282.23,291403.4
H036584,P878035,VTI,870.59,334.03,177136.56
H036585,P368477,TSLA,86.57,292.23,10681.9
H036586,P368477,MSFT,965.34,138.71,208125.0
H036587,P368477,MSFT,649.55,296.51,157062.97
H036588,P368477,AAPL,301.09,298.35,100033.45
H036589,P583709,AAPL,192.9,224.57,15837.6
H036590,P583709,GOOGL,223.96,396.71,33423.85
H036591,P583709,TSLA,357.98,232.54,92633.12
H036592,P583709,GOOGL,109.05,132.59,41632.85
H036593,P583709,AMZN,978.92,443.69,382597.89
H036594,P583709,TSLA,809.84,180.54,390676.95
H036595,P583709,MSFT,660.66,166.23,119091.83
H036596,P822342,MSFT,521.69,293.75,111888.04
H036597,P822342,MSFT,937.56,438.37,282226.76
H036598,P822342,IVV,642.47,364.2,101057.92
H036599,P822342,IVV,248.87,440.18,67781.35
H036600,P822342,GOOGL,593.22,489.8,269359.81
H036601,P822342,IVV,411.94,324.37,162519.27
H036602,P822342,TSLA,875.45,229.48,428852.57
H036603,P822342,AMZN,900.85,250.0,366923.19
H036604,P822342,IVV,612.49,341.41,75406.75
H036605,P230481,SPY,331.2,407.1,57429.75
H036606,P230481,AMZN,677.42,172.08,295229.88
H036607,P230481,IVV,297.12,154.02,87389.77
H036608,P868157,IVV,915.11,305.5,291555.18
H036609,P868157,GOOGL,399.04,111.49,126962.93
H036610,P868157,VTI,910.4,420.5,193807.84
H036611,P868157,MSFT,919.68,98.03,386762.24
H036612,P553319,AMZN,692.2,174.07,242150.89
H036613,P553319,AMZN,591.87,156.23,172848.34
H036614,P553319,IVV,38.73,98.93,14608.16
H036615,P553319,AMZN,188.19,469.65,39183.07
H036616,P553319,MSFT,331.64,261.51,109760.77
H036617,P553319,AMZN,909.57,455.99,394393.99
H036618,P553319,AAPL,661.99,310.88,37161.02
H036619,P553319,SPY,958.14,431.74,95836.71
H036620,P553319,TSLA,809.57,97.52,133000.27
H036621,P553319,IVV,509.04,190.8,217037.5
H036622,P494024,AAPL,94.45,233.08,13198.88
H036623,P494024,IVV,20.12,451.55,3468.42
H036624,P494024,GOOGL,318.28,441.68,92474.12
H036625,P494024,TSLA,945.01,70.86,227341.41
H036626,P494024,AMZN,975.12,126.78,216256.27
H036627,P494024,IVV,611.86,263.21,246429.79
H036628,P494024,SPY,174.44,218.94,32736.6
H036629,P494024,VTI,295.72,93.48,112010.62
H036630,P141880,AMZN,41.14,238.04,16356.8
H036631,P141880,AAPL,556.35,391.41,77306.8
H036632,P141880,AMZN,517.28,387.9,253949.26
H036633,P141880,AMZN,621.25,410.09,206937.84
H036634,P141880,SPY,80.19,186.95,18386.78
H036635,P141880,TSLA,354.11,400.68,27214.96
H036636,P141880,AMZN,315.07,91.45,57989.59
H036637,P141880,AMZN,112.87,498.4,34615.73
H036638,P816364,GOOGL,319.91,224.69,85862.09
H036639,P816364,GOOGL,353.12,55.81,91971.7
H036640,P816364,SPY,210.84,179.33,18689.29
H036641,P816364,SPY,898.58,474.97,337478.83
H036642,P816364,AMZN,164.7,324.33,33369.22
H036643,P816364,GOOGL,356.87,198.74,55647.25
H036644,P816364,SPY,747.09,166.27,133514.73
H036645,P153573,MSFT,852.57,119.8,273443.57
H036646,P153573,VTI,330.13,452.34,54924.61
H036647,P153573,SPY,649.36,212.96,228201.3
H036648,P153573,TSLA,278.55,325.89,107172.77
H036649,P153573,VTI,404.5,182.0,96476.01
H036650,P153573,AAPL,724.24,235.85,315944.57
H036651,P153573,MSFT,650.56,436.42,247707.76
H036652,P303363,TSLA,192.88,224.42,23428.68
H036653,P303363,GOOGL,886.48,356.46,179397.33
H036654,P303363,IVV,144.94,218.08,9984.13
H036655,P303363,VTI,305.3,445.71,122773.33
H036656,P303363,AMZN,691.72,136.65,192391.93
H036657,P303363,TSLA,46.19,444.85,9275.84
H036658,P453877,GOOGL,889.02,198.93,384848.08
H036659,P453877,GOOGL,763.38,451.73,237216.94
H036660,P453877,IVV,387.32,146.54,171027.34
H036661,P453877,IVV,106.82,331.57,38853.4
H036662,P925644,IVV,101.9,213.67,35972.72
H036663,P925644,SPY,944.22,340.92,83342.42
H036664,P925644,IVV,318.2,226.48,131305.42
H036665,P925644,VTI,127.86,165.24,57886.78
H036666,P925644,GOOGL,792.55,124.52,256098.03
H036667,P925644,TSLA,647.25,387.3,300456.4
H036668,P925644,TSLA,98.95,482.88,13975.5
H036669,P925644,GOOGL,484.31,86.1,107895.31
H036670,P925644,MSFT,340.52,67.32,62587.19
H036671,P925644,VTI,284.87,394.88,94691.14
H036672,P560008,SPY,726.9,91.1,182035.98
H036673,P560008,SPY,573.16,269.82,103627.05
H036674,P560008,MSFT,254.22,203.0,35164.21
H036675,P560008,MSFT,578.39,258.57,257399.58
H036676,P560008,IVV,800.56,331.7,209170.58
H036677,P560008,AMZN,953.11,470.21,188227.31
H036678,P560008,AMZN,301.0,209.98,144883.89
H036679,P560008,SPY,212.68,357.04,99558.25
H036680,P560008,VTI,21.69,306.54,9766.79
H036681,P560008,AMZN,906.65,90.73,240968.65
H036682,P789335,AMZN,790.61,60.66,46688.06
H036683,P789335,AAPL,443.14,157.35,157146.87
H036684,P789335,AAPL,271.45,52.92,108783.94
H036685,P789335,IVV,482.87,112.97,138518.71
H036686,P789335,VTI,389.15,204.62,53498.74
H036687,P789335,TSLA,967.91,118.69,65142.33
H036688,P789335,VTI,53.87,262.57,5762.55
H036689,P789335,GOOGL,393.22,499.87,105375.25
H036690,P789335,GOOGL,85.72,457.37,12831.37
H036691,P789335,IVV,897.39,175.59,385186.07
H036692,P605927,VTI,870.37,203.14,138785.67
H036693,P605927,SPY,972.12,393.95,305723.62
H036694,P605927,IVV,370.17,140.89,50442.02
H036695,P605927,SPY,434.69,89.22,117402.63
H036696,P605927,VTI,798.44,439.42,98889.29
H036697,P605927,TSLA,783.65,497.91,138656.14
H036698,P605927,TSLA,117.72,410.0,17653.36
H036699,P605927,TSLA,107.37,294.17,15249.02
H036700,P605927,AAPL,835.47,77.22,185305.33
H036701,P787233,AMZN,88.49,379.66,37528.09
H036702,P787233,MSFT,847.85,194.57,395895.42
H036703,P787233,SPY,484.05,360.45,229250.0
H036704,P787233,VTI,352.52,181.1,175469.46
H036705,P787233,MSFT,406.46,70.8,101072.22
H036706,P787233,TSLA,673.48,124.82,127768.2
H036707,P787233,IVV,698.92,230.04,92406.27
H036708,P796421,AMZN,340.34,327.67,57976.64
H036709,P796421,AMZN,21.77,107.91,2021.23
H036710,P796421,AMZN,906.91,170.17,410505.91
H036711,P796421,TSLA,229.61,202.45,91622.71
H036712,P796421,IVV,806.51,220.5,197135.25
H036713,P796421,IVV,469.52,479.87,90095.77
H036714,P796421,IVV,74.28,320.89,9857.92
H036715,P796421,GOOGL,708.21,104.3,138122.35
H036716,P796421,MSFT,186.82,146.4,41846.07
H036717,P796421,SPY,166.3,378.63,55643.32
H036718,P404770,VTI,120.97,463.27,30392.05
H036719,P404770,AMZN,678.42,237.39,47524.09
H036720,P404770,MSFT,793.36,206.76,392581.76
H036721,P266927,GOOGL,636.24,250.63,110261.58
H036722,P266927,TSLA,239.18,81.88,92939.69
H036723,P266927,AMZN,843.41,129.96,107159.99
H036724,P266927,VTI,725.64,69.63,204244.88
H036725,P266927,IVV,800.49,487.47,107129.09
H036726,P266927,AMZN,210.15,78.94,27489.33
H036727,P266927,AMZN,241.13,288.07,100127.16
H036728,P266927,MSFT,976.77,147.18,153533.14
H036729,P266927,GOOGL,187.08,484.56,24493.97
H036730,P266927,GOOGL,794.66,314.57,161525.74
H036731,P356787,TSLA,371.33,302.12,153210.59
H036732,P356787,VTI,31.4,81.72,7619.8
H036733,P356787,SPY,778.66,172.08,258074.52
H036734,P342598,GOOGL,26.21,277.09,3635.2
H036735,P342598,TSLA,518.2,221.9,129574.4
H036736,P342598,SPY,123.4,281.68,21180.83
H036737,P342598,VTI,528.63,391.48,125473.14
H036738,P342598,SPY,516.82,224.78,119836.76
H036739,P342598,IVV,986.05,389.64,124015.41
H036740,P342598,TSLA,301.89,128.79,76820.95
H036741,P342598,SPY,559.61,61.76,174471.05
H036742,P342598,SPY,671.95,332.35,113451.2
H036743,P342598,MSFT,518.84,275.27,51833.28
H036744,P634668,AMZN,970.44,377.7,255308.83
H036745,P634668,AAPL,432.33,363.06,103149.19
H036746,P634668,GOOGL,948.14,196.97,325209.54
H036747,P634668,AAPL,203.92,389.25,18696.2
H036748,P634668,GOOGL,368.96,92.97,83758.03
H036749,P507695,AMZN,755.53,131.63,193828.28
H036750,P507695,IVV,409.57,220.33,116554.91
H036751,P507695,GOOGL,623.37,386.6,234785.55
H036752,P507695,VTI,263.57,422.72,93599.57
H036753,P507695,SPY,527.06,382.34,73560.24
H036754,P665916,VTI,872.66,136.48,186315.34
H036755,P665916,IVV,291.81,352.5,131101.3
H036756,P665916,AAPL,537.07,71.98,70124.31
H036757,P665916,SPY,178.75,212.9,76916.85
H036758,P665916,IVV,634.78,177.77,274363.51
H036759,P665916,IVV,803.23,474.35,325657.27
H036760,P665916,AAPL,502.05,367.71,156182.52
H036761,P665916,TSLA,749.51,376.81,263002.07
H036762,P665916,TSLA,626.55,236.45,66778.61
H036763,P687867,AAPL,767.82,261.83,81669.96
H036764,P687867,VTI,665.29,393.62,199301.48
H036765,P687867,MSFT,254.77,321.05,47178.22
H036766,P687867,MSFT,806.11,329.89,137679.91
H036767,P687867,GOOGL,520.82,250.66,164495.68
H036768,P687867,MSFT,178.65,301.11,82025.71
H036769,P185595,VTI,568.02,466.76,58840.76
H036770,P185595,SPY,902.37,366.48,212307.37
H036771,P185595,AAPL,85.25,267.63,36081.13
H036772,P185595,SPY,730.66,260.36,358989.34
H036773,P364742,MSFT,775.65,223.94,244957.48
H036774,P364742,TSLA,285.89,410.59,20449.26
H036775,P364742,TSLA,75.41,164.62,30990.64
H036776,P364742,IVV,977.17,167.04,344919.52
H036777,P364742,VTI,165.87,203.61,32959.53
H036778,P364742,SPY,414.46,394.45,161081.43
H036779,P416817,SPY,459.78,379.56,218498.54
H036780,P416817,AAPL,378.0,144.82,36790.31
H036781,P416817,IVV,806.17,436.24,392862.42
H036782,P416817,AAPL,133.45,310.38,54987.63
H036783,P416817,IVV,419.88,492.77,126604.44
H036784,P416817,MSFT,175.4,437.0,82440.85
H036785,P416817,AAPL,316.73,480.76,111413.86
H036786,P416817,TSLA,826.23,319.95,172425.71
H036787,P416817,VTI,437.83,102.48,144082.21
H036788,P416817,MSFT,638.73,448.27,137598.95
H036789,P245468,AAPL,716.04,107.66,111351.39
H036790,P245468,MSFT,819.31,301.65,299594.11
H036791,P245468,MSFT,41.06,160.0,10436.66
H036792,P245468,GOOGL,136.27,334.78,62244.62
H036793,P245468,VTI,227.79,305.16,23289.2
H036794,P245468,SPY,187.97,257.24,92289.56
H036795,P245468,AAPL,123.76,78.53,26684.64
H036796,P245468,TSLA,297.66,116.7,55632.81
H036797,P257608,AMZN,107.24,299.95,41002.04
H036798,P257608,SPY,595.52,406.06,31644.39
H036799,P257608,GOOGL,815.27,305.38,289608.86
H036800,P625900,VTI,977.68,128.05,261922.73
H036801,P625900,GOOGL,464.28,240.99,167826.83
H036802,P625900,TSLA,128.23,496.09,8071.29
H036803,P625900,AAPL,838.05,491.12,186255.28
H036804,P625900,AMZN,612.15,95.89,146737.19
H036805,P625900,SPY,604.46,119.98,197551.27
H036806,P625900,VTI,587.4,310.71,116137.76
H036807,P379728,MSFT,916.58,279.59,145462.8
H036808,P379728,TSLA,426.83,394.7,29751.19
H036809,P379728,AMZN,607.98,226.5,252507.59
H036810,P379728,TSLA,438.53,100.64,123640.66
H036811,P973968,GOOGL,166.21,102.66,43166.19
H036812,P973968,AAPL,923.49,229.47,406167.36
H036813,P973968,GOOGL,176.75,440.01,50212.7
H036814,P973968,GOOGL,826.05,162.1,102442.23
H036815,P973968,AMZN,309.83,76.43,74592.24
H036816,P327829,AAPL,399.59,355.8,110864.24
H036817,P327829,IVV,391.05,237.43,51347.12
H036818,P327829,TSLA,287.78,56.06,92020.74
H036819,P135351,AAPL,393.45,112.4,128772.78
H036820,P135351,SPY,407.89,111.54,198733.87
H036821,P135351,GOOGL,966.57,290.26,243380.71
H036822,P135351,AMZN,666.5,369.45,150655.45
H036823,P102627,MSFT,909.81,415.76,216556.11
H036824,P102627,GOOGL,809.47,357.28,59715.81
H036825,P102627,GOOGL,547.41,422.89,38674.12
H036826,P102627,GOOGL,275.94,216.52,38425.92
H036827,P102627,SPY,928.74,132.92,140893.19
H036828,P102627,SPY,132.43,359.87,26390.89
H036829,P102627,VTI,14.94,124.62,6392.4
H036830,P102627,TSLA,528.38,115.86,111930.21
H036831,P102627,IVV,970.39,52.45,484500.92
H036832,P840786,VTI,821.08,465.03,361486.11
H036833,P840786,SPY,402.18,436.76,104130.04
H036834,P840786,GOOGL,109.96,337.44,25350.06
H036835,P760370,TSLA,106.17,368.72,26610.97
H036836,P760370,SPY,785.65,65.04,245859.12
H036837,P760370,TSLA,727.66,459.79,97551.02
H036838,P760370,IVV,386.57,215.68,80639.83
H036839,P760370,AAPL,137.15,364.83,26676.56
H036840,P760370,MSFT,577.12,293.02,193863.07
H036841,P760370,GOOGL,790.48,390.14,177205.75
H036842,P760370,AMZN,284.93,94.69,82771.64
H036843,P760370,AMZN,321.4,84.48,47770.02
H036844,P993541,MSFT,692.35,430.38,237195.3
H036845,P993541,VTI,905.69,76.7,260977.3
H036846,P993541,VTI,432.29,150.96,50519.37
H036847,P993541,GOOGL,470.51,430.04,106272.48
H036848,P993541,AMZN,223.15,347.33,30272.27
H036849,P993541,IVV,799.91,183.78,217076.62
H036850,P993541,AAPL,742.44,152.69,98245.21
H036851,P987118,MSFT,355.21,246.64,42198.87
H036852,P987118,AMZN,410.07,189.39,103189.02
H036853,P987118,IVV,860.65,169.88,231247.86
H036854,P987118,AAPL,966.73,143.5,366857.51
H036855,P987118,GOOGL,501.78,215.94,133497.75
H036856,P987118,SPY,759.74,484.79,279916.38
H036857,P987118,VTI,788.68,307.21,285789.4
H036858,P987118,VTI,50.82,207.16,5881.39
