portfolio_id,client_id,portfolio_name,total_value,currency,creation_date
P864479,2583,Sustainable Investment Portfolio,235684.22,CHF,2016-08-26
P589627,2583,Sustainable Investment Portfolio,896590.77,CHF,2022-04-17
P467103,2583,Sustainable Investment Portfolio,776784.46,EUR,2024-05-05
P616182,2584,Conservative Wealth Plan Portfolio,978431.12,USD,2023-06-28
P654958,2584,Balanced Growth Portfolio,402430.72,CHF,2019-11-19
P415764,2584,Conservative Wealth Plan Portfolio,232891.36,USD,2017-03-03
P868476,2585,Global Diversification Portfolio,746656.11,EUR,2022-04-21
P783123,2585,Global Diversification Portfolio,830505.38,EUR,2017-07-12
P903819,2586,High-Yield Income Portfolio,994501.9,USD,2020-06-15
P411752,2587,High-Yield Income Portfolio,853455.2,USD,2024-12-17
P716973,2587,Conservative Wealth Plan Portfolio,473115.84,EUR,2017-12-31
P144260,2588,Balanced Growth Portfolio,760999.43,CHF,2015-12-11
P869975,2589,Conservative Wealth Plan Portfolio,897397.71,EUR,2017-05-16
P697018,2589,Dynamic Opportunities Portfolio,364580.52,EUR,2021-06-04
P612896,2589,High-Yield Income Portfolio,892494.4,CHF,2023-11-20
P876509,2590,Dynamic Opportunities Portfolio,398740.64,EUR,2024-05-21
P705673,2590,Dynamic Opportunities Portfolio,779487.98,USD,2024-06-10
P376058,2590,Global Diversification Portfolio,737493.83,EUR,2017-10-23
P245382,2591,Global Diversification Portfolio,178371.33,USD,2024-05-21
P757707,2591,Global Diversification Portfolio,811481.16,USD,2023-04-12
P477347,2591,Global Diversification Portfolio,684422.91,EUR,2018-05-12
P906667,2592,Balanced Growth Portfolio,973839.69,EUR,2018-09-03
P111937,2593,High-Yield Income Portfolio,719827.25,EUR,2020-03-10
P986648,2593,High-Yield Income Portfolio,811752.24,EUR,2024-11-17
P310966,2594,Dynamic Opportunities Portfolio,739971.7,EUR,2021-07-15
P515785,2594,Balanced Growth Portfolio,997003.83,EUR,2020-10-04
P649935,2595,Balanced Growth Portfolio,382930.92,USD,2021-05-22
P847481,2595,Global Diversification Portfolio,809085.88,EUR,2016-09-13
P128580,2595,Global Diversification Portfolio,194616.78,CHF,2016-03-04
P626206,2596,Global Diversification Portfolio,756678.5,USD,2015-06-15
P624501,2597,Sustainable Investment Portfolio,217223.56,CHF,2020-10-28
P395609,2597,Global Diversification Portfolio,63856.89,EUR,2020-02-03
P145914,2597,Dynamic Opportunities Portfolio,899376.35,USD,2018-04-19
P171032,2598,Global Diversification Portfolio,150938.47,CHF,2018-04-09
P287627,2599,Balanced Growth Portfolio,943055.81,USD,2021-09-13
P366385,2600,Conservative Wealth Plan Portfolio,866977.62,CHF,2018-05-22
P688096,2600,Sustainable Investment Portfolio,662368.32,USD,2020-11-22
P522721,2600,Dynamic Opportunities Portfolio,918651.36,USD,2017-10-09
P833445,2601,Sustainable Investment Portfolio,782437.91,CHF,2021-01-16
P656860,2601,Sustainable Investment Portfolio,795271.39,CHF,2021-05-18
P258620,2602,Sustainable Investment Portfolio,773165.03,CHF,2018-11-05
P950847,2603,Global Diversification Portfolio,552750.57,CHF,2022-10-08
P828377,2603,High-Yield Income Portfolio,698607.47,USD,2024-07-16
P348493,2603,High-Yield Income Portfolio,149225.09,CHF,2024-11-05
P667040,2604,Global Diversification Portfolio,318461.32,EUR,2017-11-28
P445834,2604,Global Diversification Portfolio,925537.62,EUR,2016-02-19
P988415,2604,Balanced Growth Portfolio,174971.67,CHF,2017-07-11
P931021,2605,Balanced Growth Portfolio,666439.86,CHF,2022-02-08
P619802,2605,Sustainable Investment Portfolio,86011.81,USD,2016-12-08
P372060,2606,Sustainable Investment Portfolio,363047.0,USD,2024-11-08
P808616,2607,Balanced Growth Portfolio,307046.35,EUR,2019-05-25
P855597,2607,Sustainable Investment Portfolio,288162.31,EUR,2021-03-27
P192466,2607,Conservative Wealth Plan Portfolio,835282.32,USD,2016-08-31
P589008,2608,Global Diversification Portfolio,265651.05,EUR,2015-01-26
P976843,2608,Conservative Wealth Plan Portfolio,992675.73,EUR,2017-01-03
P262405,2609,Dynamic Opportunities Portfolio,95938.75,EUR,2017-11-03
P278263,2609,Balanced Growth Portfolio,54908.5,EUR,2024-08-27
P527713,2609,Dynamic Opportunities Portfolio,873084.94,EUR,2021-08-02
P729723,2610,Global Diversification Portfolio,499059.37,USD,2020-01-11
P499038,2610,High-Yield Income Portfolio,955603.64,CHF,2019-10-18
P954991,2611,Sustainable Investment Portfolio,318345.27,USD,2017-02-25
P797883,2611,Conservative Wealth Plan Portfolio,954489.06,CHF,2015-06-30
P520646,2612,Conservative Wealth Plan Portfolio,859984.57,CHF,2017-05-30
P877410,2612,Sustainable Investment Portfolio,243721.74,EUR,2017-07-29
P821364,2612,Conservative Wealth Plan Portfolio,538621.71,USD,2017-02-20
P769365,2613,Conservative Wealth Plan Portfolio,120461.83,EUR,2015-08-19
P822045,2613,Conservative Wealth Plan Portfolio,906658.61,EUR,2020-04-03
P537189,2613,Conservative Wealth Plan Portfolio,992930.07,USD,2022-12-29
P579882,2614,Dynamic Opportunities Portfolio,881006.96,USD,2019-09-03
P378423,2614,Balanced Growth Portfolio,116313.92,CHF,2022-05-12
P361232,2614,High-Yield Income Portfolio,676918.8,EUR,2020-08-23
P751076,2615,High-Yield Income Portfolio,748400.53,EUR,2021-04-28
P906351,2615,High-Yield Income Portfolio,403566.84,CHF,2016-03-04
P789222,2615,High-Yield Income Portfolio,699344.99,CHF,2017-04-01
P416051,2616,Balanced Growth Portfolio,157477.19,CHF,2017-12-24
P923089,2617,Sustainable Investment Portfolio,178861.76,CHF,2021-02-14
P461674,2617,Sustainable Investment Portfolio,320445.22,CHF,2015-06-06
P556016,2618,Dynamic Opportunities Portfolio,896303.84,USD,2024-01-29
P652249,2618,Conservative Wealth Plan Portfolio,645281.63,EUR,2021-05-13
P358009,2619,Sustainable Investment Portfolio,834086.31,EUR,2020-07-17
P968987,2619,Global Diversification Portfolio,721344.27,CHF,2015-03-04
P149794,2619,Global Diversification Portfolio,62204.79,CHF,2018-03-24
P818161,2620,Balanced Growth Portfolio,737242.44,CHF,2016-03-01
P262641,2620,Balanced Growth Portfolio,239139.16,USD,2018-01-26
P117467,2621,Balanced Growth Portfolio,451125.64,EUR,2022-10-22
P858550,2621,High-Yield Income Portfolio,399601.76,CHF,2018-10-23
P934310,2622,High-Yield Income Portfolio,339993.06,CHF,2019-05-22
P131958,2623,Sustainable Investment Portfolio,954152.18,CHF,2021-07-05
P819223,2623,Sustainable Investment Portfolio,53183.86,EUR,2018-04-18
P760917,2624,Conservative Wealth Plan Portfolio,680681.53,EUR,2023-06-22
P907464,2625,Global Diversification Portfolio,580855.94,EUR,2018-02-25
P813560,2625,Sustainable Investment Portfolio,670721.61,EUR,2019-05-19
P714862,2625,High-Yield Income Portfolio,991563.97,CHF,2024-09-26
P189605,2626,Balanced Growth Portfolio,95326.98,EUR,2018-01-26
P147234,2627,High-Yield Income Portfolio,120760.29,CHF,2021-02-18
P534037,2628,Balanced Growth Portfolio,720158.3,CHF,2023-04-02
P601711,2628,Global Diversification Portfolio,215786.65,EUR,2023-06-18
P749530,2628,Sustainable Investment Portfolio,316830.23,EUR,2018-12-24
P680338,2629,Conservative Wealth Plan Portfolio,552609.82,USD,2019-07-13
P854132,2630,Global Diversification Portfolio,314615.68,CHF,2016-01-12
P842908,2630,Sustainable Investment Portfolio,211634.9,EUR,2016-06-06
P957587,2630,Balanced Growth Portfolio,824977.87,EUR,2018-08-06
P231448,2631,Balanced Growth Portfolio,101951.09,USD,2023-05-29
P167060,2632,Global Diversification Portfolio,281870.47,USD,2017-03-15
P229433,2633,Conservative Wealth Plan Portfolio,457598.53,USD,2020-12-26
P367415,2634,Sustainable Investment Portfolio,758182.25,USD,2017-02-13
P175320,2635,Global Diversification Portfolio,629533.27,EUR,2016-08-28
P827113,2635,High-Yield Income Portfolio,617604.05,EUR,2024-12-07
P357091,2635,High-Yield Income Portfolio,609542.8,EUR,2015-01-18
P965597,2636,Global Diversification Portfolio,375243.89,CHF,2017-01-31
P226544,2637,Dynamic Opportunities Portfolio,157295.42,EUR,2019-06-27
P367498,2638,Conservative Wealth Plan Portfolio,503683.27,CHF,2016-08-02
P754681,2638,High-Yield Income Portfolio,750490.21,EUR,2018-10-11
P327761,2638,Conservative Wealth Plan Portfolio,92115.13,EUR,2023-02-05
P546027,2639,Conservative Wealth Plan Portfolio,989889.69,CHF,2015-02-28
P743551,2639,High-Yield Income Portfolio,648091.48,CHF,2015-05-28
P864414,2639,Global Diversification Portfolio,995339.49,EUR,2020-12-01
P786254,2640,Dynamic Opportunities Portfolio,631650.4,USD,2018-04-14
P538563,2640,High-Yield Income Portfolio,221744.01,EUR,2024-01-15
P747721,2640,Balanced Growth Portfolio,236340.82,EUR,2020-04-23
P661125,2641,Global Diversification Portfolio,150508.09,EUR,2017-07-27
P683189,2642,Sustainable Investment Portfolio,731450.11,CHF,2024-01-08
P300600,2643,High-Yield Income Portfolio,497542.5,EUR,2021-06-22
P986579,2643,Conservative Wealth Plan Portfolio,948128.56,CHF,2020-05-25
P945308,2643,Conservative Wealth Plan Portfolio,135758.75,USD,2023-12-09
P589647,2644,High-Yield Income Portfolio,897787.98,CHF,2020-02-05
P862681,2644,Balanced Growth Portfolio,829417.98,USD,2015-01-27
P651269,2645,Sustainable Investment Portfolio,157784.6,EUR,2017-10-17
P950050,2645,Global Diversification Portfolio,918858.59,EUR,2018-10-26
P634957,2646,Sustainable Investment Portfolio,283458.98,EUR,2023-01-18
P783877,2646,Conservative Wealth Plan Portfolio,892213.47,USD,2023-06-27
P258193,2647,Sustainable Investment Portfolio,132957.21,USD,2022-11-24
P748620,2647,Dynamic Opportunities Portfolio,659896.11,USD,2016-05-29
P665743,2647,Sustainable Investment Portfolio,170220.82,CHF,2021-07-22
P122414,2648,Global Diversification Portfolio,875492.26,USD,2017-03-28
P517256,2649,Balanced Growth Portfolio,818881.96,CHF,2021-03-10
P655472,2650,Sustainable Investment Portfolio,76183.55,USD,2024-08-16
P272836,2650,Dynamic Opportunities Portfolio,229249.89,USD,2018-01-06
P709047,2651,Balanced Growth Portfolio,619811.05,EUR,2023-12-21
P788442,2652,Sustainable Investment Portfolio,580805.41,CHF,2018-05-02
P402291,2652,Conservative Wealth Plan Portfolio,610159.17,USD,2017-03-11
P958182,2653,Dynamic Opportunities Portfolio,983492.63,CHF,2018-01-08
P986455,2653,Sustainable Investment Portfolio,223565.42,EUR,2023-01-15
P883008,2654,Conservative Wealth Plan Portfolio,829209.05,CHF,2015-04-02
P193093,2655,Conservative Wealth Plan Portfolio,284055.79,CHF,2019-12-21
P719079,2656,Dynamic Opportunities Portfolio,766174.86,CHF,2017-01-15
P306041,2657,High-Yield Income Portfolio,214331.19,CHF,2023-02-16
P559575,2658,Global Diversification Portfolio,798384.72,CHF,2019-07-07
P264960,2658,Balanced Growth Portfolio,375779.74,CHF,2024-08-23
P865236,2658,High-Yield Income Portfolio,300308.77,CHF,2018-12-06
P100472,2659,Conservative Wealth Plan Portfolio,502936.85,EUR,2015-10-15
P425475,2659,Global Diversification Portfolio,704801.44,EUR,2019-07-30
P433912,2659,Dynamic Opportunities Portfolio,94570.71,EUR,2016-06-07
P757143,2660,Dynamic Opportunities Portfolio,465363.77,EUR,2024-01-26
P352767,2660,Conservative Wealth Plan Portfolio,950067.45,EUR,2017-09-22
P150531,2660,Conservative Wealth Plan Portfolio,987963.19,EUR,2022-06-23
P675220,2661,Global Diversification Portfolio,346404.0,USD,2019-12-03
P973133,2662,Dynamic Opportunities Portfolio,393282.25,CHF,2016-01-16
P571555,2663,High-Yield Income Portfolio,413707.57,USD,2018-12-03
P433404,2663,Sustainable Investment Portfolio,888224.31,EUR,2017-08-12
P809042,2663,Sustainable Investment Portfolio,501465.18,CHF,2022-01-07
P849523,2664,Sustainable Investment Portfolio,541625.23,EUR,2020-08-10
P664864,2664,Sustainable Investment Portfolio,930513.9,CHF,2016-12-28
P232515,2665,Balanced Growth Portfolio,193662.18,CHF,2024-02-02
P355779,2666,High-Yield Income Portfolio,807426.52,EUR,2021-04-08
P170565,2666,Sustainable Investment Portfolio,884666.64,USD,2020-09-18
P919536,2667,Dynamic Opportunities Portfolio,904101.44,EUR,2015-09-14
P382312,2668,Dynamic Opportunities Portfolio,725517.08,USD,2022-04-28
P905114,2668,Sustainable Investment Portfolio,601804.47,CHF,2016-11-04
P963634,2668,Dynamic Opportunities Portfolio,552800.38,USD,2022-09-08
P763931,2669,Balanced Growth Portfolio,436132.71,EUR,2020-12-20
P867694,2669,Balanced Growth Portfolio,586014.78,CHF,2022-06-08
P209318,2669,Dynamic Opportunities Portfolio,240348.08,USD,2017-08-15
P668464,2670,Balanced Growth Portfolio,108092.5,EUR,2017-08-17
P357500,2670,Dynamic Opportunities Portfolio,868724.44,CHF,2016-06-27
P860009,2670,Balanced Growth Portfolio,974176.29,EUR,2020-09-06
P334653,2671,Dynamic Opportunities Portfolio,799474.94,CHF,2021-12-05
P169349,2672,Conservative Wealth Plan Portfolio,144088.81,CHF,2015-03-08
P304581,2672,Global Diversification Portfolio,193600.33,USD,2021-09-26
P541866,2673,Conservative Wealth Plan Portfolio,97153.16,USD,2024-05-30
P925735,2674,Dynamic Opportunities Portfolio,286609.07,CHF,2021-09-01
P113925,2675,Conservative Wealth Plan Portfolio,150527.74,CHF,2021-07-21
P223348,2676,Balanced Growth Portfolio,745625.99,CHF,2022-11-17
P732759,2676,High-Yield Income Portfolio,521676.69,CHF,2021-01-21
P977110,2677,Balanced Growth Portfolio,537864.64,EUR,2023-10-10
P551893,2677,Conservative Wealth Plan Portfolio,88386.86,USD,2015-08-14
P485546,2677,High-Yield Income Portfolio,349118.52,EUR,2023-09-11
P953840,2678,Dynamic Opportunities Portfolio,358357.54,CHF,2023-05-24
P308356,2679,High-Yield Income Portfolio,477416.17,USD,2021-06-21
P758286,2679,Balanced Growth Portfolio,688799.22,EUR,2022-09-16
P867214,2679,Conservative Wealth Plan Portfolio,510557.06,EUR,2018-05-07
P905340,2680,Dynamic Opportunities Portfolio,538537.95,EUR,2021-09-25
P166687,2680,High-Yield Income Portfolio,564355.88,USD,2019-01-31
P143709,2680,Balanced Growth Portfolio,467671.63,CHF,2015-02-23
P504422,2681,Dynamic Opportunities Portfolio,485479.43,CHF,2022-11-03
P837117,2682,Conservative Wealth Plan Portfolio,438086.58,CHF,2024-05-19
P993700,2682,High-Yield Income Portfolio,780999.04,USD,2019-01-29
P261060,2683,Sustainable Investment Portfolio,686679.54,EUR,2016-09-24
P132102,2683,Conservative Wealth Plan Portfolio,312239.48,EUR,2022-12-23
P212841,2683,High-Yield Income Portfolio,751608.67,EUR,2015-07-10
P957200,2684,Sustainable Investment Portfolio,760691.75,CHF,2016-09-29
P548670,2685,Balanced Growth Portfolio,468850.54,EUR,2015-02-26
P140154,2685,High-Yield Income Portfolio,100584.07,EUR,2018-02-18
P666277,2685,Global Diversification Portfolio,400361.95,EUR,2015-05-25
P119077,2686,Conservative Wealth Plan Portfolio,220138.29,USD,2021-07-10
P277107,2687,Balanced Growth Portfolio,633502.71,USD,2022-06-12
P838335,2687,Sustainable Investment Portfolio,664037.52,EUR,2019-01-30
P198282,2688,Balanced Growth Portfolio,685556.51,USD,2020-09-08
P554664,2688,Conservative Wealth Plan Portfolio,455426.54,EUR,2024-09-12
P553246,2689,Sustainable Investment Portfolio,474511.58,CHF,2023-01-08
P491398,2689,Conservative Wealth Plan Portfolio,299009.08,USD,2024-07-27
P846142,2689,Global Diversification Portfolio,333528.82,CHF,2016-05-27
P723976,2690,Global Diversification Portfolio,128611.57,EUR,2018-03-19
P798928,2690,Dynamic Opportunities Portfolio,375717.21,CHF,2017-11-10
P492542,2690,Sustainable Investment Portfolio,174198.86,CHF,2024-11-05
P831382,2691,Conservative Wealth Plan Portfolio,110582.25,CHF,2021-03-16
P118801,2691,Global Diversification Portfolio,963347.11,USD,2018-08-31
P153392,2692,Global Diversification Portfolio,391648.19,EUR,2016-08-28
P554288,2693,Sustainable Investment Portfolio,925252.4,CHF,2018-03-26
P268814,2693,Sustainable Investment Portfolio,703107.91,USD,2024-09-14
P124548,2693,Dynamic Opportunities Portfolio,242275.07,EUR,2023-11-01
P197440,2694,Sustainable Investment Portfolio,458236.01,EUR,2020-05-03
P848569,2694,Sustainable Investment Portfolio,277345.76,CHF,2020-12-06
P509885,2694,Dynamic Opportunities Portfolio,881554.89,USD,2021-07-14
P467864,2695,High-Yield Income Portfolio,697822.37,EUR,2018-05-10
P331762,2695,Conservative Wealth Plan Portfolio,735706.0,EUR,2020-02-22
P722217,2695,Conservative Wealth Plan Portfolio,577003.66,CHF,2016-08-20
P865053,2696,Dynamic Opportunities Portfolio,220783.53,CHF,2018-05-17
P506423,2696,Sustainable Investment Portfolio,314245.2,CHF,2020-02-18
P217294,2697,Conservative Wealth Plan Portfolio,193050.64,EUR,2021-03-27
P865978,2698,Sustainable Investment Portfolio,574370.45,USD,2018-08-16
P907928,2698,Conservative Wealth Plan Portfolio,802376.25,CHF,2020-11-16
P211909,2698,Global Diversification Portfolio,573840.92,USD,2016-01-17
P601016,2699,Balanced Growth Portfolio,383019.11,USD,2019-02-12
P158072,2700,Global Diversification Portfolio,147778.18,EUR,2020-08-30
P284886,2701,Sustainable Investment Portfolio,669134.45,EUR,2021-08-30
P297117,2702,Conservative Wealth Plan Portfolio,487611.13,EUR,2023-04-07
P974250,2702,High-Yield Income Portfolio,804224.22,EUR,2024-10-20
P231260,2703,High-Yield Income Portfolio,605613.51,CHF,2019-09-03
P409236,2704,High-Yield Income Portfolio,453776.09,USD,2018-05-05
P183573,2704,Sustainable Investment Portfolio,996609.2,USD,2015-08-27
P703645,2704,Dynamic Opportunities Portfolio,832953.55,EUR,2017-02-11
P673817,2705,Balanced Growth Portfolio,922698.85,CHF,2018-10-14
P983298,2705,Sustainable Investment Portfolio,141754.42,EUR,2017-08-09
P138704,2705,High-Yield Income Portfolio,910768.54,EUR,2020-04-27
P910558,2706,Global Diversification Portfolio,657033.48,USD,2015-04-12
P590976,2706,Dynamic Opportunities Portfolio,693644.96,CHF,2024-04-23
P462624,2707,Conservative Wealth Plan Portfolio,717259.17,CHF,2021-08-02
P589580,2708,Dynamic Opportunities Portfolio,141214.88,USD,2016-02-19
P590514,2708,Dynamic Opportunities Portfolio,752092.85,EUR,2020-10-02
P368067,2709,Conservative Wealth Plan Portfolio,591255.3,EUR,2021-03-11
P109839,2710,Balanced Growth Portfolio,834361.14,CHF,2021-05-03
P633036,2711,Dynamic Opportunities Portfolio,605885.31,EUR,2022-09-06
P356552,2712,Global Diversification Portfolio,733029.34,CHF,2015-10-08
P210785,2713,Global Diversification Portfolio,312818.17,USD,2018-02-22
P972954,2714,High-Yield Income Portfolio,691801.86,CHF,2022-06-25
P981651,2714,High-Yield Income Portfolio,378276.64,EUR,2018-03-24
P763130,2715,Dynamic Opportunities Portfolio,635425.36,EUR,2020-07-05
P307746,2715,Global Diversification Portfolio,95101.17,USD,2015-01-22
P506189,2715,High-Yield Income Portfolio,879465.81,USD,2024-10-26
P410110,2716,Balanced Growth Portfolio,546455.2,EUR,2021-01-09
P950545,2716,Global Diversification Portfolio,99218.6,USD,2023-03-27
P408460,2717,Sustainable Investment Portfolio,335926.2,USD,2018-04-23
P954584,2717,Balanced Growth Portfolio,261883.7,CHF,2023-04-07
P675660,2718,Global Diversification Portfolio,420285.65,USD,2022-02-09
P470575,2718,Sustainable Investment Portfolio,490440.05,CHF,2017-03-06
P137547,2719,High-Yield Income Portfolio,439873.37,CHF,2020-11-08
P354464,2720,Global Diversification Portfolio,932244.27,CHF,2023-09-26
P773956,2720,Balanced Growth Portfolio,757942.72,USD,2015-02-28
P789217,2721,Balanced Growth Portfolio,407733.07,USD,2018-08-28
P973496,2721,Dynamic Opportunities Portfolio,402887.45,USD,2023-07-22
P169071,2721,Global Diversification Portfolio,707352.61,EUR,2024-08-13
P476917,2722,Global Diversification Portfolio,120901.54,CHF,2016-08-26
P525589,2722,Global Diversification Portfolio,945776.2,EUR,2015-09-21
P681676,2722,Dynamic Opportunities Portfolio,832607.3,USD,2023-09-20
P494893,2723,Conservative Wealth Plan Portfolio,765800.27,EUR,2018-01-27
P948928,2723,Dynamic Opportunities Portfolio,795449.29,EUR,2020-07-30
P235090,2724,Sustainable Investment Portfolio,814854.3,USD,2016-12-17
P399731,2725,Global Diversification Portfolio,688753.0,USD,2019-09-25
P900895,2725,Sustainable Investment Portfolio,233431.94,EUR,2022-06-14
P930027,2726,Dynamic Opportunities Portfolio,503021.71,USD,2016-06-28
P259088,2726,Global Diversification Portfolio,81502.55,USD,2017-10-14
P435897,2726,Global Diversification Portfolio,547717.2,EUR,2018-03-10
P112175,2727,Balanced Growth Portfolio,452590.7,CHF,2016-01-24
P514111,2727,Dynamic Opportunities Portfolio,734746.79,CHF,2021-07-26
P915962,2728,Dynamic Opportunities Portfolio,461745.97,USD,2017-08-25
P267984,2728,High-Yield Income Portfolio,618188.92,CHF,2017-05-02
P584203,2728,High-Yield Income Portfolio,214754.89,CHF,2021-05-27
P296782,2729,Sustainable Investment Portfolio,306623.1,EUR,2015-03-02
P210868,2730,High-Yield Income Portfolio,362574.92,CHF,2021-01-11
P928823,2731,Balanced Growth Portfolio,869907.62,CHF,2022-02-26
P220619,2731,Dynamic Opportunities Portfolio,867950.12,EUR,2022-07-19
P736589,2732,Conservative Wealth Plan Portfolio,303583.66,USD,2020-02-14
P545466,2733,Balanced Growth Portfolio,963699.73,USD,2017-11-05
P350417,2733,Global Diversification Portfolio,809068.31,EUR,2015-05-24
P242522,2734,Dynamic Opportunities Portfolio,444400.37,CHF,2015-08-10
P424778,2735,Balanced Growth Portfolio,944611.91,USD,2022-07-01
P194571,2736,Sustainable Investment Portfolio,784763.89,EUR,2015-02-25
P891514,2737,Dynamic Opportunities Portfolio,949698.89,EUR,2017-02-15
P495121,2737,Dynamic Opportunities Portfolio,834677.21,CHF,2021-03-26
P516386,2737,Sustainable Investment Portfolio,923194.65,USD,2019-09-26
P822047,2738,Global Diversification Portfolio,413293.6,EUR,2023-12-06
P953934,2738,Balanced Growth Portfolio,453862.42,EUR,2024-09-23
P757410,2738,Sustainable Investment Portfolio,840732.32,CHF,2017-06-01
P516122,2739,Balanced Growth Portfolio,937615.39,USD,2022-06-24
P928109,2739,Conservative Wealth Plan Portfolio,866123.92,USD,2015-03-27
P531632,2739,Balanced Growth Portfolio,359998.12,USD,2022-09-17
P403608,2740,Balanced Growth Portfolio,651082.42,USD,2024-06-18
P919513,2740,Global Diversification Portfolio,248082.07,EUR,2018-07-08
P669526,2741,Dynamic Opportunities Portfolio,457692.2,USD,2016-02-23
P493897,2742,Global Diversification Portfolio,966036.28,CHF,2015-07-16
P702640,2742,Conservative Wealth Plan Portfolio,888175.61,EUR,2018-03-28
P169201,2743,Sustainable Investment Portfolio,888958.7,CHF,2016-11-23
P349200,2744,Dynamic Opportunities Portfolio,988845.93,CHF,2015-03-06
P272250,2744,Sustainable Investment Portfolio,740810.82,USD,2023-11-23
P171551,2745,Dynamic Opportunities Portfolio,196525.37,CHF,2024-09-23
P800026,2746,Dynamic Opportunities Portfolio,950645.79,EUR,2021-07-25
P227160,2746,High-Yield Income Portfolio,902815.24,USD,2022-11-22
P509263,2746,Balanced Growth Portfolio,430628.38,USD,2018-09-04
P705607,2747,Sustainable Investment Portfolio,146084.14,EUR,2017-06-06
P445027,2747,Sustainable Investment Portfolio,80004.88,EUR,2019-03-18
P672033,2747,Global Diversification Portfolio,975141.0,USD,2019-09-08
P560851,2748,Dynamic Opportunities Portfolio,932186.74,USD,2024-09-05
P327228,2748,Sustainable Investment Portfolio,100117.62,CHF,2024-08-31
P851884,2749,Conservative Wealth Plan Portfolio,890115.28,EUR,2021-06-27
P657294,2749,High-Yield Income Portfolio,852845.6,USD,2015-05-31
P566876,2750,Global Diversification Portfolio,333803.17,EUR,2023-03-25
P295569,2750,Global Diversification Portfolio,104975.75,USD,2017-08-11
P769375,2750,Dynamic Opportunities Portfolio,147543.16,CHF,2020-06-17
P337838,2751,Conservative Wealth Plan Portfolio,382253.76,USD,2024-12-12
P871310,2751,Balanced Growth Portfolio,568238.22,USD,2015-08-19
P775926,2752,Conservative Wealth Plan Portfolio,519169.27,CHF,2016-07-25
P337199,2753,High-Yield Income Portfolio,968511.63,EUR,2020-11-12
P256897,2753,Dynamic Opportunities Portfolio,920882.35,CHF,2021-08-16
P975232,2754,Sustainable Investment Portfolio,609544.2,EUR,2018-08-08
P250940,2755,Dynamic Opportunities Portfolio,813645.7,USD,2021-02-25
P432952,2755,High-Yield Income Portfolio,974529.49,EUR,2019-03-24
P944299,2755,Global Diversification Portfolio,113894.45,USD,2019-07-26
P904486,2756,Conservative Wealth Plan Portfolio,594342.83,CHF,2024-02-21
P696992,2756,Sustainable Investment Portfolio,918054.36,CHF,2016-04-16
P896420,2757,Sustainable Investment Portfolio,974755.44,USD,2020-09-13
P743911,2758,Dynamic Opportunities Portfolio,377648.54,CHF,2018-12-19
P407302,2758,Sustainable Investment Portfolio,412777.23,EUR,2017-02-19
P420490,2758,High-Yield Income Portfolio,631620.1,USD,2019-11-03
P625222,2759,Global Diversification Portfolio,715280.54,USD,2022-11-14
P416244,2759,Dynamic Opportunities Portfolio,628703.93,USD,2015-05-09
P761281,2760,Dynamic Opportunities Portfolio,716574.25,CHF,2019-08-26
P830683,2760,Dynamic Opportunities Portfolio,486029.13,EUR,2021-05-18
P791510,2760,Balanced Growth Portfolio,991331.34,USD,2021-12-20
P199985,2761,High-Yield Income Portfolio,648354.27,USD,2023-07-10
P701759,2762,High-Yield Income Portfolio,103987.26,EUR,2024-01-20
P609950,2763,High-Yield Income Portfolio,363880.22,EUR,2024-03-04
P900001,2763,Global Diversification Portfolio,341097.59,EUR,2019-04-28
P799660,2764,Dynamic Opportunities Portfolio,408051.6,EUR,2020-10-28
P456654,2764,Balanced Growth Portfolio,147379.06,USD,2019-07-18
P989498,2765,Global Diversification Portfolio,814022.52,CHF,2016-12-01
P848264,2765,Global Diversification Portfolio,706395.26,USD,2023-11-04
P711718,2766,Conservative Wealth Plan Portfolio,104137.26,CHF,2022-09-12
P136592,2766,Balanced Growth Portfolio,899178.95,CHF,2019-02-07
P919184,2767,High-Yield Income Portfolio,247493.95,USD,2024-03-30
P730407,2768,Balanced Growth Portfolio,809539.75,EUR,2023-09-02
P712255,2768,Dynamic Opportunities Portfolio,221774.8,CHF,2015-06-05
P599491,2768,High-Yield Income Portfolio,70933.25,EUR,2021-05-09
P141330,2769,Balanced Growth Portfolio,286646.63,EUR,2020-12-16
P316480,2769,Global Diversification Portfolio,885648.78,EUR,2016-05-16
P326903,2770,Global Diversification Portfolio,349145.22,CHF,2016-11-06
P836988,2771,High-Yield Income Portfolio,562625.18,USD,2023-11-10
P567626,2771,Balanced Growth Portfolio,226380.59,EUR,2022-07-10
P609684,2772,Conservative Wealth Plan Portfolio,881457.89,EUR,2024-04-09
P459549,2773,High-Yield Income Portfolio,229997.15,USD,2020-03-07
P861008,2773,High-Yield Income Portfolio,829652.54,CHF,2020-10-24
P265366,2773,Balanced Growth Portfolio,744471.81,EUR,2020-08-31
P260733,2774,Balanced Growth Portfolio,217324.72,CHF,2017-06-02
P860889,2775,Balanced Growth Portfolio,929724.16,EUR,2017-09-02
P111639,2775,Conservative Wealth Plan Portfolio,327169.63,EUR,2019-02-08
P984580,2776,Dynamic Opportunities Portfolio,255403.89,CHF,2021-07-04
P412747,2776,Balanced Growth Portfolio,143484.4,CHF,2019-01-04
P496206,2776,Sustainable Investment Portfolio,600053.55,CHF,2019-06-08
P552892,2777,High-Yield Income Portfolio,327799.52,CHF,2015-04-28
